Timestamp,Machine ID,Operator ID,Weather,Engine Hours,Fuel Used (L),Load Cycles,Idling Time (min),Seatbelt Status,Safety Alert Triggered
2025-09-07 09:43:11,EXC001,OP1008,Rainy,2167.8,0.5,0,41,Fastened,No
2025-08-28 05:16:47,EXC002,OP1007,Windy,2104.4,1.9,3,28,Fastened,No
2025-09-13 04:32:00,EXC002,OP1006,Cloudy,2110.2,3.5,8,29,Fastened,No
2025-08-27 17:43:11,EXC002,OP1008,Cloudy,2114.3,5.3,11,20,Fastened,No
2025-09-14 22:52:50,EXC001,OP1010,Rainy,2172.8,6.3,16,48,Fastened,No
2025-09-06 04:45:49,EXC004,OP1007,Windy,2163.9,3.8,8,42,Fastened,No
2025-08-21 04:27:43,EXC004,OP1006,Sunny,2169.6,3.3,7,39,Fastened,No
2025-09-20 21:26:07,EXC001,OP1002,Sunny,2177.2,3.8,10,40,Fastened,No
2025-09-26 03:04:54,EXC001,OP1010,Cloudy,2181.7,2.6,7,42,Fastened,No
2025-10-04 03:04:06,EXC005,OP1003,Sunny,2144.5,3.1,8,17,Fastened,No
2025-08-23 05:30:26,EXC005,OP1005,Cloudy,2150.5,5.3,10,18,Unfastened,Yes
2025-09-02 20:31:08,EXC005,OP1009,Windy,2155.0,1.6,2,47,Fastened,Yes
2025-09-12 14:39:02,EXC004,OP1002,Sunny,2175.4,3.8,8,38,Fastened,No
2025-08-31 08:48:39,EXC001,OP1004,Sunny,2186.4,1.6,6,31,Fastened,No
2025-09-26 23:51:32,EXC004,OP1004,Rainy,2180.1,1.3,6,54,Fastened,No
2025-09-13 08:20:57,EXC002,OP1007,Cloudy,2119.6,2.4,7,30,Fastened,No
2025-09-09 03:07:45,EXC004,OP1008,Sunny,2185.2,6.6,12,18,Fastened,No
2025-09-06 09:54:32,EXC005,OP1007,Sunny,2159.4,5.0,11,30,Fastened,Yes
2025-09-10 21:43:03,EXC002,OP1010,Sunny,2123.9,3.6,9,35,Fastened,No
2025-09-25 06:19:11,EXC002,OP1005,Sunny,2128.8,3.5,8,28,Fastened,No
2025-09-23 00:43:13,EXC004,OP1007,Sunny,2191.0,1.2,0,22,Fastened,No
2025-08-29 04:43:05,EXC005,OP1006,Cloudy,2166.1,2.3,5,41,Fastened,No
2025-09-04 21:21:28,EXC004,OP1001,Sunny,2197.8,1.9,5,17,Fastened,No
2025-10-01 09:26:10,EXC003,OP1006,Windy,2197.8,1.4,3,38,Fastened,No
2025-08-28 12:02:25,EXC004,OP1004,Cloudy,2204.6,4.2,14,45,Fastened,No
2025-09-02 22:16:34,EXC001,OP1005,Sunny,2190.4,7.7,13,59,Fastened,No
2025-09-13 06:29:22,EXC005,OP1007,Rainy,2171.0,4.1,12,57,Fastened,No
2025-10-01 21:33:51,EXC003,OP1004,Rainy,2204.5,3.3,10,60,Fastened,No
2025-08-23 08:57:35,EXC004,OP1001,Cloudy,2211.3,3.0,6,18,Fastened,No
2025-09-19 13:40:08,EXC005,OP1004,Sunny,2175.4,3.4,7,12,Fastened,No
2025-09-04 21:53:20,EXC001,OP1005,Rainy,2195.6,0.5,0,49,Fastened,No
2025-10-08 13:39:37,EXC003,OP1007,Rainy,2208.6,5.2,13,52,Fastened,No
2025-09-01 19:26:14,EXC002,OP1007,Cloudy,2134.6,3.2,6,10,Fastened,No
2025-09-26 09:13:31,EXC001,OP1008,Sunny,2202.1,5.0,11,19,Fastened,No
2025-08-29 06:46:44,EXC005,OP1003,Sunny,2179.7,4.3,9,15,Fastened,No
2025-09-20 00:03:35,EXC002,OP1002,Sunny,2139.3,3.8,9,57,Fastened,No
2025-09-08 16:18:57,EXC005,OP1006,Cloudy,2185.8,5.3,10,35,Fastened,No
2025-09-12 07:43:47,EXC004,OP1010,Cloudy,2216.8,1.8,2,42,Fastened,No
2025-09-24 15:10:05,EXC005,OP1009,Windy,2192.7,0.8,1,20,Fastened,No
2025-09-24 10:36:57,EXC002,OP1003,Windy,2143.5,5.6,10,44,Unfastened,Yes
2025-09-29 01:00:07,EXC001,OP1005,Windy,2207.0,3.8,6,45,Fastened,No
2025-08-27 04:48:27,EXC005,OP1008,Sunny,2198.0,5.6,13,32,Fastened,No
2025-10-13 17:56:13,EXC004,OP1005,Rainy,2222.2,0.5,0,57,Fastened,No
2025-09-28 21:56:55,EXC005,OP1006,Cloudy,2203.2,1.1,1,14,Fastened,No
2025-08-26 11:36:49,EXC002,OP1002,Rainy,2150.5,6.2,15,64,Unfastened,Yes
2025-09-16 10:09:09,EXC004,OP1001,Cloudy,2229.1,2.3,7,7,Fastened,No
2025-09-28 15:16:25,EXC004,OP1005,Sunny,2234.7,4.4,8,21,Fastened,No
2025-09-09 23:09:40,EXC004,OP1005,Sunny,2241.6,5.1,10,14,Fastened,No
2025-09-16 13:00:28,EXC002,OP1003,Windy,2157.4,3.4,8,39,Unfastened,Yes
2025-10-03 18:28:06,EXC005,OP1010,Rainy,2209.6,1.1,5,31,Fastened,No
2025-08-28 21:12:48,EXC005,OP1009,Rainy,2215.9,2.4,6,42,Fastened,No
2025-10-12 21:10:24,EXC004,OP1002,Cloudy,2246.7,0.9,3,45,Fastened,No
2025-08-28 05:15:32,EXC004,OP1003,Cloudy,2252.5,7.2,12,40,Fastened,No
2025-09-13 19:27:58,EXC003,OP1008,Windy,2215.1,1.5,3,27,Fastened,No
2025-10-17 14:56:15,EXC003,OP1002,Windy,2221.6,2.8,6,34,Fastened,No
2025-10-12 00:05:09,EXC002,OP1001,Windy,2164.1,5.0,11,39,Fastened,No
2025-09-12 22:01:19,EXC005,OP1010,Rainy,2222.9,0.5,4,59,Fastened,No
2025-09-26 02:53:52,EXC005,OP1005,Sunny,2228.1,2.8,6,37,Unfastened,Yes
2025-09-17 11:52:40,EXC004,OP1002,Rainy,2258.4,1.1,5,46,Fastened,No
2025-08-28 17:25:44,EXC004,OP1005,Rainy,2265.2,1.7,2,58,Fastened,No
2025-09-27 09:28:48,EXC004,OP1002,Rainy,2271.9,2.0,4,58,Fastened,No
2025-09-04 13:45:54,EXC002,OP1007,Cloudy,2169.7,1.7,6,34,Fastened,No
2025-08-31 02:00:21,EXC005,OP1004,Windy,2234.1,0.5,0,26,Fastened,No
2025-08-31 15:04:24,EXC005,OP1001,Rainy,2238.7,3.2,8,25,Fastened,No
2025-08-30 04:01:05,EXC001,OP1008,Cloudy,2212.0,0.6,0,28,Fastened,No
2025-09-30 09:41:11,EXC004,OP1001,Sunny,2277.2,3.5,8,20,Fastened,No
2025-10-11 21:14:39,EXC005,OP1008,Windy,2245.3,7.5,14,26,Fastened,No
2025-10-21 20:54:08,EXC001,OP1002,Cloudy,2216.6,2.4,4,34,Fastened,No
2025-09-26 05:46:48,EXC005,OP1009,Rainy,2250.1,4.5,8,40,Fastened,No
2025-10-08 14:52:57,EXC002,OP1007,Windy,2176.3,1.9,4,19,Fastened,No
2025-09-23 23:31:51,EXC004,OP1008,Windy,2282.7,3.7,8,17,Fastened,No
2025-09-12 12:46:18,EXC004,OP1010,Rainy,2288.4,3.5,9,44,Fastened,No
2025-09-01 07:17:49,EXC002,OP1006,Sunny,2182.1,2.3,6,28,Fastened,No
2025-09-26 09:46:09,EXC004,OP1003,Windy,2293.7,3.8,8,32,Fastened,No
2025-09-09 10:06:01,EXC001,OP1006,Rainy,2222.7,1.5,4,35,Fastened,No
2025-09-13 09:36:48,EXC002,OP1004,Rainy,2186.9,3.8,11,49,Fastened,No
2025-09-09 21:40:15,EXC004,OP1006,Rainy,2300.3,2.6,6,42,Fastened,No
2025-09-11 07:36:35,EXC005,OP1007,Windy,2254.7,1.5,4,15,Fastened,No
2025-10-23 13:25:16,EXC004,OP1006,Windy,2305.3,0.5,2,54,Fastened,No
2025-10-11 12:09:37,EXC005,OP1003,Windy,2260.3,1.9,4,42,Fastened,No
2025-10-03 03:13:19,EXC004,OP1001,Sunny,2309.5,0.5,2,23,Fastened,No
2025-10-05 14:17:59,EXC002,OP1003,Windy,2192.8,1.5,5,40,Fastened,No
2025-09-25 04:22:20,EXC001,OP1003,Rainy,2227.2,4.5,10,44,Fastened,No
2025-10-21 16:33:17,EXC005,OP1007,Sunny,2265.8,2.3,6,6,Fastened,No
2025-09-16 02:12:33,EXC002,OP1006,Windy,2199.6,0.8,5,41,Fastened,No
2025-10-10 17:57:29,EXC002,OP1001,Rainy,2206.5,3.2,10,37,Fastened,No
2025-10-10 12:06:06,EXC003,OP1006,Sunny,2228.4,0.5,0,29,Fastened,Yes
2025-09-22 06:52:02,EXC002,OP1007,Cloudy,2212.5,1.8,6,22,Fastened,No
2025-10-03 04:04:32,EXC003,OP1003,Rainy,2232.6,3.8,8,35,Fastened,No
2025-09-05 12:42:24,EXC001,OP1006,Sunny,2233.3,7.3,19,23,Fastened,No
2025-10-18 11:14:54,EXC005,OP1009,Rainy,2270.8,3.4,7,38,Fastened,No
2025-10-23 15:07:23,EXC002,OP1007,Cloudy,2218.0,1.5,3,34,Fastened,No
2025-09-14 01:04:03,EXC002,OP1007,Cloudy,2222.5,3.2,9,23,Fastened,No
2025-10-25 19:29:22,EXC002,OP1007,Windy,2227.2,1.5,4,21,Fastened,No
2025-09-12 22:22:44,EXC004,OP1008,Rainy,2315.8,4.3,7,27,Fastened,No
2025-10-10 15:11:59,EXC005,OP1008,Rainy,2275.5,1.3,3,37,Fastened,No
2025-10-08 00:59:38,EXC004,OP1003,Windy,2320.2,2.9,7,46,Fastened,No
2025-10-02 03:23:17,EXC002,OP1003,Cloudy,2233.8,1.5,4,27,Fastened,No
2025-10-26 11:29:30,EXC003,OP1004,Cloudy,2238.9,1.8,7,11,Fastened,No
2025-10-30 08:48:17,EXC002,OP1010,Rainy,2238.6,1.9,4,45,Fastened,No
2025-10-07 21:10:29,EXC002,OP1008,Cloudy,2243.8,5.8,10,22,Fastened,No
2025-09-05 04:54:33,EXC003,OP1009,Rainy,2243.2,2.8,7,27,Fastened,No
2025-10-06 01:12:25,EXC002,OP1004,Cloudy,2249.1,1.9,6,13,Fastened,No
2025-09-21 01:19:52,EXC003,OP1004,Sunny,2249.4,1.6,6,31,Fastened,No
2025-10-24 00:28:42,EXC003,OP1008,Sunny,2254.9,4.3,8,10,Unfastened,Yes
2025-10-16 23:03:43,EXC005,OP1010,Cloudy,2280.6,2.8,4,28,Fastened,No
2025-10-29 02:14:11,EXC004,OP1003,Cloudy,2327.2,5.6,9,20,Unfastened,Yes
2025-09-16 06:15:00,EXC002,OP1007,Windy,2254.6,2.7,8,25,Fastened,No
2025-10-13 23:47:17,EXC005,OP1009,Rainy,2285.0,1.5,5,43,Unfastened,Yes
2025-10-10 18:31:52,EXC004,OP1005,Windy,2332.8,3.7,7,71,Unfastened,Yes
2025-10-18 13:45:50,EXC005,OP1003,Cloudy,2290.6,3.8,8,25,Fastened,No
2025-10-19 06:17:48,EXC001,OP1008,Cloudy,2239.6,5.5,12,44,Fastened,No
2025-09-17 07:22:57,EXC004,OP1006,Windy,2337.4,4.4,8,35,Fastened,No
2025-10-28 20:08:36,EXC004,OP1003,Sunny,2341.5,2.4,7,39,Unfastened,Yes
2025-09-23 18:33:34,EXC005,OP1001,Cloudy,2294.7,6.8,14,15,Fastened,No
2025-10-17 03:43:01,EXC002,OP1001,Cloudy,2260.9,5.2,12,19,Unfastened,Yes
2025-11-02 07:22:13,EXC002,OP1002,Sunny,2265.0,3.5,6,36,Fastened,No
2025-10-03 17:40:02,EXC001,OP1004,Sunny,2246.3,3.3,8,35,Fastened,No
2025-10-27 01:46:51,EXC003,OP1001,Sunny,2260.3,5.5,11,34,Fastened,No
2025-10-15 04:46:09,EXC003,OP1003,Windy,2266.8,4.4,8,38,Fastened,No
2025-09-29 07:13:22,EXC004,OP1002,Sunny,2345.8,4.4,10,56,Fastened,No
2025-10-07 15:20:23,EXC002,OP1001,Rainy,2269.1,4.1,10,33,Fastened,No
2025-09-11 09:13:01,EXC005,OP1009,Windy,2299.5,1.0,1,20,Fastened,No
2025-09-29 13:12:23,EXC005,OP1003,Sunny,2305.4,6.5,10,37,Fastened,No
2025-09-11 11:43:02,EXC001,OP1010,Windy,2251.8,3.0,8,42,Fastened,No
2025-10-25 19:16:39,EXC003,OP1007,Rainy,2271.5,1.1,3,18,Fastened,No
2025-10-11 12:23:58,EXC005,OP1008,Cloudy,2312.0,6.2,13,23,Fastened,No
2025-09-27 14:43:45,EXC002,OP1006,Cloudy,2273.5,3.0,6,39,Fastened,No
2025-09-15 13:22:48,EXC001,OP1010,Windy,2255.9,5.6,11,43,Fastened,No
2025-09-22 03:37:02,EXC002,OP1009,Sunny,2278.3,3.8,9,23,Fastened,No
2025-10-26 11:12:04,EXC002,OP1006,Cloudy,2282.4,4.9,11,16,Fastened,Yes
2025-11-07 22:31:28,EXC002,OP1009,Cloudy,2288.5,2.3,5,10,Fastened,No
2025-10-07 18:01:59,EXC004,OP1005,Sunny,2352.8,3.4,8,43,Fastened,No
2025-10-12 07:26:10,EXC005,OP1008,Sunny,2318.9,0.5,3,24,Fastened,No
2025-09-17 07:05:01,EXC004,OP1002,Sunny,2356.8,6.4,14,45,Fastened,No
2025-10-29 09:05:47,EXC004,OP1004,Cloudy,2361.7,4.2,12,1,Fastened,No
2025-09-29 18:16:23,EXC004,OP1002,Cloudy,2367.1,0.7,0,52,Unfastened,Yes
2025-09-29 15:30:10,EXC002,OP1002,Cloudy,2295.4,3.2,10,20,Fastened,No
2025-09-21 10:14:47,EXC002,OP1010,Sunny,2301.3,3.9,8,37,Fastened,No
2025-09-30 13:09:29,EXC001,OP1010,Sunny,2260.3,2.9,7,41,Fastened,No
2025-10-26 21:54:42,EXC005,OP1008,Sunny,2325.9,4.4,11,25,Fastened,No
2025-09-13 06:51:35,EXC002,OP1005,Windy,2307.3,0.6,1,34,Fastened,No
2025-10-24 16:11:35,EXC003,OP1001,Sunny,2277.6,2.1,6,3,Unfastened,Yes
2025-10-05 23:00:36,EXC004,OP1008,Rainy,2373.8,0.8,2,36,Fastened,No
2025-10-06 16:12:32,EXC002,OP1010,Sunny,2311.6,2.8,6,36,Fastened,No
2025-10-27 19:37:48,EXC002,OP1006,Sunny,2317.8,5.2,13,27,Fastened,No
2025-10-22 16:22:12,EXC003,OP1009,Windy,2284.1,3.1,6,17,Unfastened,Yes
2025-09-22 12:44:16,EXC003,OP1007,Rainy,2290.0,3.9,10,45,Fastened,No
2025-10-30 02:22:17,EXC003,OP1010,Rainy,2296.0,4.6,10,48,Fastened,No
2025-10-06 09:14:40,EXC003,OP1003,Cloudy,2302.6,4.0,8,25,Fastened,No
2025-10-02 22:18:41,EXC001,OP1001,Sunny,2264.6,3.1,8,20,Unfastened,Yes
2025-11-10 16:12:31,EXC004,OP1002,Cloudy,2380.4,5.2,14,32,Fastened,No
2025-10-28 22:57:35,EXC003,OP1007,Cloudy,2306.7,1.9,7,38,Fastened,No
2025-11-09 10:23:29,EXC004,OP1001,Sunny,2385.7,1.9,4,1,Unfastened,Yes
2025-10-05 11:14:42,EXC003,OP1004,Cloudy,2312.2,4.0,10,36,Fastened,No
2025-10-07 19:22:42,EXC003,OP1006,Sunny,2319.0,2.8,6,32,Fastened,No
2025-10-04 13:08:50,EXC005,OP1009,Sunny,2330.6,1.3,4,12,Fastened,No
2025-11-07 13:52:52,EXC002,OP1007,Sunny,2321.9,3.1,7,34,Fastened,No
2025-09-28 23:03:53,EXC001,OP1010,Sunny,2269.5,0.5,0,36,Fastened,No
2025-10-24 04:25:00,EXC001,OP1009,Windy,2275.8,3.6,6,43,Fastened,No
2025-09-28 12:45:35,EXC005,OP1003,Cloudy,2334.6,1.9,5,31,Fastened,No
2025-10-28 14:58:27,EXC003,OP1001,Sunny,2325.1,5.2,11,20,Fastened,No
2025-10-30 18:17:01,EXC005,OP1008,Sunny,2338.8,6.8,14,22,Fastened,No
2025-11-03 12:21:17,EXC004,OP1003,Rainy,2390.2,1.5,2,42,Unfastened,Yes
2025-10-01 04:36:41,EXC004,OP1004,Cloudy,2396.5,4.2,11,25,Fastened,No
2025-11-16 09:08:05,EXC004,OP1010,Cloudy,2402.6,3.1,7,36,Fastened,No
2025-11-07 16:22:32,EXC001,OP1010,Sunny,2280.5,2.3,5,40,Fastened,No
2025-10-01 01:20:52,EXC004,OP1007,Rainy,2408.4,1.9,5,26,Fastened,No
2025-09-20 07:44:17,EXC005,OP1010,Windy,2345.3,4.5,12,29,Fastened,No
2025-11-11 20:35:29,EXC002,OP1005,Sunny,2326.8,3.6,8,36,Unfastened,Yes
2025-10-29 02:36:04,EXC003,OP1008,Cloudy,2330.9,0.5,0,27,Fastened,No
2025-10-25 13:57:40,EXC001,OP1006,Sunny,2286.6,2.6,8,31,Fastened,No
2025-11-01 11:47:29,EXC001,OP1009,Cloudy,2292.2,1.5,1,25,Fastened,No
2025-10-24 12:38:43,EXC002,OP1003,Sunny,2331.5,2.0,4,16,Fastened,No
2025-10-23 05:11:49,EXC004,OP1001,Sunny,2415.2,8.1,20,11,Fastened,No
2025-11-18 16:05:52,EXC004,OP1001,Rainy,2420.4,1.2,2,29,Fastened,No
2025-10-05 11:01:13,EXC002,OP1005,Windy,2337.7,7.3,11,47,Fastened,No
2025-11-02 13:04:52,EXC003,OP1009,Cloudy,2335.5,4.4,11,11,Fastened,No
2025-10-20 13:03:30,EXC001,OP1010,Sunny,2296.2,3.4,11,26,Fastened,No
2025-10-05 12:35:59,EXC005,OP1006,Sunny,2351.4,4.7,11,30,Fastened,No
2025-10-29 15:08:52,EXC005,OP1007,Sunny,2356.0,2.3,5,33,Fastened,No
2025-10-17 14:46:23,EXC001,OP1001,Cloudy,2302.9,4.3,11,10,Fastened,No
2025-10-03 07:24:26,EXC001,OP1003,Windy,2308.9,3.1,6,35,Unfastened,Yes
2025-09-28 11:14:17,EXC004,OP1006,Cloudy,2427.3,5.3,12,14,Fastened,No
2025-10-02 07:43:24,EXC001,OP1005,Sunny,2314.8,4.6,9,32,Fastened,No
2025-09-20 21:29:04,EXC005,OP1007,Sunny,2361.5,1.8,6,27,Fastened,No
2025-10-10 02:05:05,EXC003,OP1004,Rainy,2341.3,2.9,12,35,Fastened,No
2025-10-08 10:50:02,EXC003,OP1005,Rainy,2347.7,1.5,3,43,Fastened,No
2025-10-16 08:35:17,EXC004,OP1007,Rainy,2433.3,3.0,8,61,Fastened,No
2025-10-04 02:06:45,EXC002,OP1005,Sunny,2342.5,1.4,1,48,Fastened,No
2025-10-22 09:30:49,EXC003,OP1005,Sunny,2354.4,6.9,12,51,Fastened,No
2025-11-01 06:17:19,EXC001,OP1002,Sunny,2321.8,2.6,8,36,Fastened,No
2025-11-18 10:28:51,EXC004,OP1009,Cloudy,2439.4,5.4,9,25,Unfastened,Yes
2025-10-03 01:52:27,EXC004,OP1007,Windy,2445.6,0.6,2,35,Fastened,No
2025-11-11 10:14:44,EXC002,OP1002,Cloudy,2349.2,2.0,5,52,Fastened,No
2025-11-19 14:38:54,EXC004,OP1008,Sunny,2451.1,2.5,6,16,Fastened,No
2025-10-25 09:16:44,EXC001,OP1007,Sunny,2326.8,2.8,6,28,Fastened,No
2025-10-26 05:02:42,EXC003,OP1010,Rainy,2359.8,2.1,4,50,Fastened,No
2025-10-18 10:28:46,EXC001,OP1006,Cloudy,2333.6,3.0,6,19,Fastened,No
2025-10-18 15:42:16,EXC003,OP1001,Rainy,2366.3,6.0,13,34,Fastened,No
2025-10-21 05:36:58,EXC005,OP1002,Rainy,2366.4,1.1,3,68,Fastened,Yes
2025-10-19 12:32:23,EXC004,OP1009,Windy,2457.4,4.8,11,34,Fastened,No
2025-10-26 18:18:54,EXC004,OP1005,Cloudy,2463.4,7.5,14,31,Fastened,No
2025-11-15 08:00:18,EXC003,OP1007,Cloudy,2372.7,0.5,0,4,Fastened,No
2025-11-10 14:22:16,EXC003,OP1008,Rainy,2379.1,4.6,12,50,Fastened,No
2025-11-13 05:50:34,EXC003,OP1003,Sunny,2385.7,3.6,7,47,Fastened,No
2025-11-25 22:55:39,EXC001,OP1008,Cloudy,2338.9,4.9,9,17,Fastened,No
2025-09-28 22:03:17,EXC002,OP1009,Windy,2353.7,2.4,5,17,Fastened,No
2025-11-27 02:30:11,EXC001,OP1009,Cloudy,2343.8,5.0,10,22,Fastened,No
2025-10-16 02:32:20,EXC005,OP1005,Rainy,2371.2,0.9,2,56,Fastened,No
2025-10-17 06:22:19,EXC005,OP1003,Windy,2377.5,5.0,10,50,Fastened,No
2025-11-15 09:50:14,EXC003,OP1003,Windy,2390.6,3.2,5,26,Fastened,No
2025-10-14 21:19:55,EXC001,OP1008,Rainy,2349.6,6.4,12,38,Fastened,No
2025-11-19 09:34:29,EXC003,OP1009,Rainy,2396.7,3.9,6,47,Fastened,No
2025-11-22 12:42:48,EXC003,OP1006,Sunny,2401.4,3.6,7,23,Fastened,No
2025-11-20 23:14:44,EXC001,OP1008,Cloudy,2354.0,2.6,5,31,Fastened,No
2025-11-07 22:58:47,EXC003,OP1007,Rainy,2406.7,7.2,18,41,Fastened,No
2025-11-16 04:11:36,EXC001,OP1001,Windy,2358.5,3.7,9,20,Fastened,No
2025-11-13 08:14:20,EXC001,OP1007,Windy,2365.2,2.1,7,20,Fastened,No
2025-10-27 15:33:22,EXC002,OP1004,Cloudy,2359.9,2.8,8,14,Unfastened,Yes
2025-11-20 08:51:20,EXC005,OP1008,Cloudy,2383.0,0.5,0,28,Fastened,No
2025-11-11 12:23:01,EXC003,OP1002,Windy,2412.1,5.2,13,54,Fastened,No
2025-11-12 02:22:36,EXC002,OP1003,Rainy,2365.8,5.2,9,33,Fastened,No
2025-09-29 23:42:06,EXC003,OP1004,Cloudy,2417.9,1.9,5,11,Fastened,No
2025-10-30 04:42:23,EXC005,OP1005,Windy,2387.8,6.9,13,43,Unfastened,Yes
2025-10-09 19:48:33,EXC001,OP1010,Rainy,2370.8,3.5,10,50,Fastened,No
